日期,钻石(细支荷花),钻石(软绿),钻石(荷花),中南海(硬酷爽风尚),中南海(特高),中南海(软蓝色时光),中南海(软精品),中南海(京韵细支烤烟),中南海(金8mg),中南海(典8),中南海(5mg细支),中华(硬),中华(双中支),中华(软),中华(金中支),真龙(美人香草),真龙(凌云),真龙(锦绣),长城(醇雅奶香),长城(醇雅薄荷),长白山(迎春中支),长白山(神韵),长白山(软红),长白山(红),长白山(777),云烟(紫),云烟(小熊猫家园),云烟(细支珍品),云烟(细支大重九),云烟(神秘花园),云烟(软紫),云烟(软珍品),云烟(软大重九),玉溪(中支和谐),玉溪(硬),玉溪(细支清香世家),玉溪(细支初心),玉溪(细支阿诗玛),玉溪(软红人民大会堂),玉溪(软),玉溪(高配版),玉溪(初心),玉溪(108),王冠(原味9号塑嘴十支),王冠(原味1号),王冠(塑2支全叶卷),王冠(梅兰竹菊),万宝路(软红2.0),万宝路(软红),土楼(1575),泰山(心悦),泰山(宏图),泰山(红将军),苏烟(五星红杉树),苏烟(软金砂),苏烟(沉香),双喜(软国际),石狮(平安),三沙(细支),人民大会堂(缘香),人民大会堂(御廷兰香),人民大会堂(硬红细支),人民大会堂(硬红),人民大会堂(太和),人民大会堂(兰香细支),人民大会堂(红玫瑰细支),人民大会堂(古瓷细支),人民大会堂(古瓷8mg),人民大会堂(大生产振兴),七匹狼(金砖中支),七匹狼(金砖时代),七匹狼(金砂),七匹狼(金),七匹狼(豪情),七匹狼(白),南京(雨花石),南京(炫赫门),南京(细支九五),南京(十二钗中式混合型),南京(十二钗烤烟),南京(十二钗薄荷),南京(软九五),南京(九五),南京(红),牡丹(软蓝),牡丹(软),牡丹(金细支),牡丹(金短支),庐山(精品),庐山(黄精品),龙烟(呈祥),利群(长嘴),利群(夜西湖),利群(休闲),利群(新版),利群(西子阳光),利群(西湖恋),利群(软长嘴),利群(软蓝),利群(江南忆),兰州(硬精品),金圣(硬滕王阁),金圣(滕王阁紫光),金桥(软混),娇子(时代阳光),娇子(X),将军(战神),建牌(薄荷中空4),黄山(中国画细支),黄山(硬记忆),黄山(印象一品),黄山(新一品),黄山(软一品),黄山(记忆),黄山(徽商新概念细支),黄山(红方印细支),黄山(大壹品),黄山(大红方印),黄金叶(炫尚),黄金叶(小目标),黄金叶(喜满堂),黄金叶(天叶),黄金叶(天香细支),黄金叶(金满堂),黄金叶(爱尚),黄鹤楼(硬银紫),黄鹤楼(硬雅韵),黄鹤楼(硬峡谷柔情),黄鹤楼(硬峡谷情细支),黄鹤楼(硬峡谷情),黄鹤楼(硬天下胜景),黄鹤楼(硬奇景),黄鹤楼(硬平安),黄鹤楼(硬南洋叁号),黄鹤楼(硬金砂),黄鹤楼(硬1916),黄鹤楼(雪之景9号),黄鹤楼(雪之景5号),黄鹤楼(雪之景3号),黄鹤楼(雪之景2号),黄鹤楼(天下名楼),黄鹤楼(软蓝),黄鹤楼(软鸿运),黄果树(长征),红塔山(硬经典100),红塔山(硬传奇),红塔山(新时代),红塔山(细支传奇),红塔山(软经典),红双喜(硬上海),红双喜(软),红双喜(南洋经典),红旗渠(雪茄),红旗渠(芒果),红梅(软顺),红梅(软黄),红金龙(硬蓝爱你),红金龙(硬爱你爆珠),红金龙(硬爱你),红河(硬),红河(小熊猫世纪风),红河(软88),好猫(金丝猴),哈德门(精品),哈德门(金典),贵烟(硬小国酒香),贵烟(新贵),贵烟(小国酒香),贵烟(跨越),贵烟(金百合),贵烟(国酒香30),贵烟(萃),芙蓉王(硬细支),芙蓉王(硬闪带细支),芙蓉王(硬领航),芙蓉王(硬蓝新版),芙蓉王(硬蓝细支),芙蓉王(硬),芙蓉王(蓝),凤凰(细支),钓鱼台(中支),大前门(硬),大前门(软),大前门(短支),白沙(硬新精品二代),白沙(硬细支和天下),白沙(硬天天向上细支),白沙(软),白沙(绿和),白沙(精品二代),白沙(和天下),爱喜(幻变),555金　锐,555(星空细支),555(冰炫),云烟(细支云龙),泰山(红将二代)
20170125,360,1813,52,176,1858,2724,1152,0,14022,0,0,10732,0,2000,0,0,1570,0,649,0,0,1939,23342,25440,8843,15978,0,0,0,631,6803,3102,532,0,8085,683,0,0,11230,29310,0,0,0,0,0,0,0,0,4231,0,2457,2300,7350,1048,161,100,10137,4148,0,384,0,4486,35623,0,574,0,1030,0,0,0,0,3550,6609,4986,21019,7421,15372,0,0,19091,5508,105,156,13855,228,450,0,0,0,4813,0,2655,0,0,22476,422,905,447,1852,443,8727,0,0,8334,6400,6633,0,0,0,0,0,2709,19547,2475,0,812,3565,644,1270,0,8119,54,135,9920,3107,787,301,18,0,250,0,0,0,1318,6876,10,0,0,0,0,5828,4511,6584,7198,7911,0,0,2024,48715,0,2890,0,3664,0,0,2676,635,2082,0,18613,6758,22862,0,2742,0,426,4760,170,285,0,0,0,0,0,0,0,0,4550,551,140,0,0,0,0,0,186,2599,2700,8024,6736,586,0,1869,0,0,0,0
20170206,37,1651,37,118,1630,2316,1277,0,5299,0,0,3850,0,0,0,0,1316,0,701,0,0,1004,14133,13159,7018,6374,0,0,0,794,4504,2183,882,0,5877,211,0,0,6654,28552,0,0,0,0,1673,0,0,0,2051,0,0,2046,5951,1918,672,70,6978,9219,0,414,117,3123,16363,0,551,0,286,0,0,0,0,2561,4501,8790,8768,5760,17812,240,0,0,3201,400,110,11032,476,406,0,0,0,7530,0,1463,0,55,22151,785,660,232,1152,284,6013,0,0,4610,3693,3729,201,0,0,0,0,6522,13203,1334,0,886,1938,437,432,0,4242,24,138,7287,3169,0,3330,0,0,140,0,0,0,1487,4873,0,0,0,0,0,5276,4418,3991,10689,4823,0,0,623,15388,0,2505,0,8398,0,20521,11083,14334,2526,0,10058,3825,8664,0,11266,0,169,7058,160,456,0,0,0,0,0,0,0,0,3733,574,0,0,9761,0,0,0,24,7128,10876,5013,3686,374,0,1539,0,0,0,0
20170207,27,891,27,170,878,1669,1357,0,9600,0,0,3853,0,0,0,0,615,0,1002,0,0,1011,11909,19801,5026,7147,0,0,0,566,6410,2562,1067,0,6367,177,0,0,6434,20518,0,0,0,0,1831,0,0,0,1307,0,0,2076,3210,1215,728,42,6377,9246,0,282,0,2861,20267,0,42,0,374,0,0,0,0,2817,5179,8331,10439,4780,16591,0,0,0,2284,0,54,18765,468,464,0,0,0,6770,0,1789,0,0,18236,725,1138,1116,1372,491,6493,0,0,7192,3559,3522,93,0,0,0,0,6897,14830,2075,0,988,3448,578,702,0,3400,8,265,7535,2111,0,3987,0,0,266,0,0,0,2120,5419,0,0,0,0,0,4857,3743,3896,10729,4905,0,0,941,18983,0,2681,0,7217,0,11646,9647,11922,4268,0,13112,6160,13501,0,11497,0,0,1856,102,542,0,0,0,0,0,0,0,0,5137,293,0,0,4260,0,0,0,8,7945,9619,4348,3089,230,0,1264,0,0,0,0
20170208,32,1157,32,572,976,1675,1153,0,6347,0,0,5360,0,0,0,0,1123,0,1132,0,0,1072,20387,16730,6597,8625,0,0,0,417,6999,2315,1060,0,4572,204,0,0,5962,18354,0,0,0,0,0,0,0,0,1727,0,0,2267,4718,9019,257,135,7193,10166,0,372,0,4728,19088,0,0,0,193,0,0,0,0,2281,7133,9347,13433,1121,17445,237,0,0,3880,120,135,13867,268,379,0,0,0,8021,0,1175,0,0,18083,479,897,1178,1391,468,7597,0,0,7980,3916,3809,138,0,0,0,0,7482,11278,1922,0,603,1471,348,465,0,3908,8,115,8266,2820,0,5589,0,0,114,0,0,0,1441,4042,0,0,0,0,0,5323,5024,3169,11776,6376,0,0,1335,20578,0,3353,0,9500,0,11378,12398,11717,3034,0,13658,4832,9462,0,12869,0,80,1093,486,654,0,0,0,0,0,0,0,0,3682,133,0,0,5489,0,0,0,8,8990,12007,7545,4392,0,0,1548,0,0,0,0
20170209,29,884,14,326,1467,1658,1074,0,9115,0,0,2154,0,0,0,0,807,0,0,0,0,822,15388,28247,10193,12045,0,0,0,1508,5569,5705,36,0,5693,167,0,0,5585,21656,0,0,0,0,0,0,0,0,1570,0,0,2373,6374,1553,442,0,7613,10128,0,16,0,3866,13402,0,35,0,523,0,0,0,0,2688,5635,9627,9511,2121,18243,18,0,0,3177,0,58,9988,258,358,0,0,0,7728,0,1866,0,0,24724,1010,802,69,1728,171,6989,0,0,8397,5078,3754,105,0,0,0,0,7130,14165,1218,0,734,1941,529,299,0,4031,14,107,11080,2535,0,713,0,0,112,0,0,0,1254,5946,0,0,0,0,0,8415,8303,3005,10790,5258,0,0,1660,28763,0,2056,0,8855,0,14225,12092,12134,2630,0,8242,5183,9357,0,12507,0,0,1700,12,480,0,0,0,0,0,0,0,0,7491,221,0,0,6520,0,0,0,14,8021,13040,9204,4865,0,0,1246,0,0,0,0
20170210,29,1630,29,238,1434,2222,1449,0,10004,0,0,4753,0,0,0,0,1250,0,0,0,0,2087,14456,23458,10362,6145,0,0,0,1124,4251,2080,770,0,8003,174,0,0,5164,17639,0,0,0,0,0,0,0,0,2298,0,2690,2197,6345,3364,414,0,7531,10061,0,332,22,5554,17757,0,88,0,632,0,0,0,0,3964,6695,9268,9817,1309,19669,63,0,0,6765,105,20,34976,234,415,0,0,0,8375,0,1669,0,0,18324,1061,2551,1289,1574,1560,5646,0,0,6791,4573,4231,136,0,0,0,0,6333,16061,2030,0,660,2581,700,386,0,5045,18,106,8115,2741,0,3800,0,0,106,0,0,0,1494,5831,0,0,0,0,0,5077,4781,3537,11472,5231,0,0,1002,22426,0,4961,0,9592,0,10424,12044,14753,1559,0,14437,4803,8023,0,11822,0,0,2029,92,519,0,0,0,0,0,0,0,0,3088,344,0,0,2475,0,0,0,18,7473,10254,5610,3740,410,0,1241,0,0,0,0
20170213,0,2444,0,282,991,1690,707,0,6406,0,0,9031,0,0,0,0,1835,0,0,0,0,876,16062,16035,5946,8556,0,0,0,610,6444,1926,230,0,2280,104,0,0,6040,25008,0,0,0,0,0,0,0,0,1628,0,3212,2306,3938,834,1204,66,6308,9612,0,409,118,4900,16627,120,190,0,383,0,0,0,0,2765,6081,9028,13328,4646,7435,0,2210,7464,4239,0,110,13975,444,1930,0,0,0,8299,0,1721,0,0,20699,726,736,181,1699,556,5201,0,0,5888,4677,2902,107,0,0,0,0,10182,9933,1731,0,1901,2308,780,696,0,3848,24,24,6772,2467,693,1650,534,323,70,0,0,106,2588,5094,0,0,0,0,0,5956,3869,2850,11935,5931,0,0,719,22260,0,1741,0,8969,0,25210,11391,16524,1795,0,7887,3573,8966,0,11931,0,0,1021,160,520,0,95,0,0,0,0,0,0,5358,397,1004,0,3755,1998,0,0,640,3933,9856,4324,3321,350,0,2287,0,0,0,0
20170214,0,1160,194,285,679,1335,706,0,9051,0,0,8682,0,2018,0,0,862,0,316,0,0,1811,12647,20264,7331,6597,0,0,0,464,6164,1666,389,0,4172,189,0,0,8709,16005,0,0,0,0,0,0,0,0,993,0,4015,2693,4060,2751,323,0,8422,9872,0,78,215,3515,16885,42,430,0,245,0,0,0,0,3159,21766,9908,14235,2183,15000,0,1400,8343,2926,0,0,16274,475,1775,0,0,0,0,0,1141,0,0,23487,304,698,729,1527,816,8237,0,0,5667,5291,4211,36,0,0,0,0,10549,14500,1331,0,2042,2011,410,386,0,4561,8,8,7444,2732,712,3894,295,182,134,0,0,117,1734,3538,0,0,0,0,0,7591,4199,3082,12356,6455,0,0,3060,19591,0,2429,0,9391,0,19161,11059,13973,3048,0,16266,5565,9002,0,12630,0,195,1313,102,464,0,52,0,0,0,0,0,0,5119,570,784,0,2634,2156,0,0,110,5145,12139,4106,3193,155,0,957,0,0,0,0
20170215,0,1895,194,326,1005,1884,956,0,11660,0,0,6559,0,5974,0,0,989,0,639,0,0,1156,15738,26103,6453,9213,0,0,0,222,9304,1398,86,0,2282,90,0,0,4561,13514,0,0,0,0,0,0,0,0,1193,0,2887,2543,5721,6745,273,0,8037,9929,0,86,40,5202,18321,42,142,0,739,0,0,0,0,2350,7451,12454,21350,622,6836,448,1589,7732,3050,0,59,27523,98,784,0,0,0,8373,0,1264,0,0,21913,522,845,509,1554,371,7527,1874,0,6892,6506,5442,86,0,0,0,0,11201,20951,2375,0,1883,2274,748,176,0,5019,56,58,8274,2871,650,4630,316,194,59,0,0,88,988,3899,0,0,0,0,0,5805,5468,2076,13500,8498,0,0,871,30432,0,2430,0,9883,0,18194,12993,14191,1671,0,18124,6621,10617,0,12735,0,71,1230,476,650,0,126,0,0,0,0,0,0,2576,330,404,0,3123,2088,0,0,299,5686,12030,7477,6554,0,0,1099,0,0,0,0
20170216,0,1423,199,134,852,1618,601,0,15045,0,0,13526,0,7480,0,0,794,0,581,0,0,1223,25971,26542,6992,8728,0,0,0,153,6744,1451,75,0,3812,84,0,0,3890,19461,0,0,0,0,0,0,0,0,1131,0,3363,2391,5220,1850,383,0,9363,12383,0,317,0,3769,13847,0,30,0,1062,0,0,0,0,2808,6547,10364,14538,1220,11018,49,2784,7123,3649,0,75,42014,264,1495,0,0,0,9237,0,1229,0,0,38189,377,702,206,1595,320,10344,1881,0,10429,5221,5335,0,0,0,0,0,11791,16972,1072,0,1953,3449,698,378,0,6837,58,59,12350,2348,702,577,355,205,59,0,0,88,822,3968,0,0,0,0,0,6384,3845,4120,13526,7108,0,0,1755,31992,0,3219,0,10165,0,24770,13402,18096,1490,0,22113,4772,14163,0,13930,0,0,1686,14,644,0,60,0,0,0,0,0,0,6092,198,592,0,8302,2228,0,0,139,5309,13362,6565,4724,140,0,1032,0,0,0,0
20170217,0,747,145,67,886,2201,755,0,11288,0,0,6320,0,4621,0,0,1310,0,673,0,0,666,14238,23145,5293,4259,0,0,0,75,5903,1359,158,0,1720,80,0,0,7264,15558,0,0,0,0,0,0,0,0,937,0,2322,1637,4433,3264,244,0,9051,10936,0,26,0,3957,13613,0,0,0,194,0,0,0,0,2889,5441,10261,25077,1117,8178,0,4661,7428,2591,0,0,21306,144,1995,0,0,0,8537,0,993,0,0,16227,39,442,1710,1291,960,11597,1814,0,6939,3726,4179,73,0,0,0,0,10051,13512,1682,0,1938,1684,361,259,0,3893,52,53,6235,2090,559,2412,238,143,53,0,0,84,1377,3730,0,0,0,0,0,4422,3439,2326,12270,5588,0,0,662,32169,0,3170,0,9802,0,20172,12427,14855,2020,0,14162,4510,12798,0,12873,0,38,1102,162,418,0,71,0,0,0,0,0,0,2310,186,544,0,3207,2042,0,0,72,5888,12499,5016,3882,301,0,992,0,0,0,0
20170220,0,1504,325,194,1951,2299,971,0,6899,0,0,4870,0,9977,0,0,869,0,981,0,0,1293,13414,24796,7813,5650,0,0,0,634,4589,2424,147,0,3088,11,0,0,39613,27602,0,0,0,0,1784,0,0,0,1443,0,4261,2644,7025,922,438,265,8987,3789,0,291,0,4010,13998,0,256,0,1237,0,0,0,0,2608,6986,3599,19944,2137,8545,0,0,7841,5430,0,26,20810,320,2115,0,0,0,2861,0,1760,0,0,23117,524,539,798,1208,765,8260,1983,0,6031,3918,4378,0,0,0,0,0,10730,15733,1793,0,1907,2347,617,354,0,3893,72,363,16629,2118,550,3551,72,72,0,0,0,24,970,5146,0,0,0,0,3711,5245,3875,3051,3963,4972,0,0,1310,29050,0,2142,0,3192,0,7381,2593,1015,2502,0,16571,7558,9973,0,2585,0,46,1457,160,464,0,211,0,0,0,0,0,0,4194,626,148,0,2115,2030,240,0,24,5415,2633,5140,3873,26,0,1496,0,0,0,0
20170221,0,963,249,82,1380,3222,1056,0,11953,0,0,6691,0,3506,0,0,1123,0,914,0,0,909,13679,23984,9001,8070,0,0,0,1021,6978,1533,0,0,3893,42,0,0,4555,14908,0,0,0,0,1779,0,0,0,1781,0,2077,2533,4705,3586,74,0,9418,4442,0,427,0,5850,17316,0,120,0,1156,0,0,0,0,2884,8901,3829,19484,1263,12894,0,0,7551,4656,0,56,13885,276,1430,0,0,0,2897,0,1318,0,0,15663,603,657,1475,3383,1224,8100,1757,0,10753,4093,3814,38,0,0,0,0,10801,13646,1661,0,1527,2004,705,126,0,3967,52,32,7289,7775,714,4646,52,52,0,0,0,8,1660,5033,0,0,0,0,3114,5305,5226,2750,4064,9156,0,0,1785,24455,0,4029,0,3814,0,2084,2723,1688,1959,0,12342,5572,9196,0,2752,0,28,2484,16,622,0,100,0,0,0,0,0,0,2442,38,276,0,1430,2084,233,0,8,4167,2665,6680,7397,195,0,1150,0,0,0,0
20170222,0,1040,193,227,1497,1701,669,0,8923,0,0,8436,0,4569,0,0,1534,0,287,0,0,676,18327,21745,7224,7531,0,0,0,289,4992,1677,165,0,4047,8,0,0,31258,29405,0,0,0,0,2014,0,0,0,1250,0,2869,1608,5139,569,228,180,9520,4512,0,26,180,3579,13946,0,620,0,1295,0,0,0,0,2353,5208,4587,21433,4661,7538,0,0,6097,2196,0,18,26220,88,1025,0,0,0,4308,0,2229,0,18,18904,147,750,251,3461,1071,8462,1908,0,14500,4410,6208,89,0,0,0,0,11541,12907,1720,0,1870,6463,231,211,0,4163,61,32,6422,1998,658,2900,61,61,2370,0,0,8,1521,5137,0,0,0,0,8058,4221,3622,2758,4502,6792,0,0,1055,31434,0,2424,0,4026,0,2158,2839,8122,1933,0,16353,4510,9558,0,2962,0,40,1187,436,658,0,350,0,0,0,0,0,0,3181,126,228,0,1445,2158,203,0,8,4677,2820,5059,4559,90,0,1826,0,0,0,0
20170223,0,1616,202,240,905,1774,635,0,13498,0,0,10095,0,3454,0,0,1572,0,412,0,0,1427,24197,28320,9772,7036,0,0,0,271,6425,1802,15,0,3481,15,0,0,45064,50283,0,0,0,0,0,0,0,0,892,0,3722,2296,7790,4028,635,0,13279,4237,0,190,0,2430,19729,0,0,0,445,0,0,0,0,3047,6859,3901,15971,2696,9307,0,0,7308,2133,0,0,50727,368,1855,0,0,0,3147,0,2446,0,36,35003,1188,696,262,1815,264,6887,1849,0,8411,4586,7718,0,0,0,0,0,11307,16674,2348,0,1427,1956,256,298,0,4662,60,60,11203,1666,710,741,60,60,265,0,0,15,1264,4077,0,0,0,0,1213,4464,3209,2977,4203,7116,0,0,1325,27886,0,2536,0,3308,0,4392,2767,11049,2841,0,14759,4125,11132,0,2759,0,0,1461,14,546,0,28,0,0,0,0,0,0,3790,307,120,0,1792,2148,341,0,15,3475,2827,6776,3257,140,0,1023,0,0,0,0
20170224,0,1126,237,202,1556,1491,834,0,7909,0,0,3244,0,982,0,0,828,0,270,0,0,833,18404,23516,10690,6563,0,0,0,352,5877,1809,126,0,2991,18,0,0,51863,48588,0,0,0,0,0,0,0,0,961,0,1861,1776,7908,3322,227,160,14784,4050,0,82,0,4049,13381,0,0,0,819,0,0,0,0,2840,8844,3785,12585,792,7725,0,0,4932,2600,0,0,13772,196,1975,0,0,0,3275,0,1107,0,0,18811,319,918,824,1212,1123,6500,1855,0,10235,7029,4476,0,0,0,0,0,10393,11786,3274,0,1350,2462,469,340,0,3520,45,72,8379,3165,583,2297,45,56,615,0,0,10,1345,3929,0,0,0,0,0,4349,4301,4219,4102,6069,0,0,2241,26362,0,2115,0,3774,0,18152,2716,8986,1864,0,11298,5461,9730,0,2798,0,0,1728,272,442,0,213,0,0,0,0,0,0,2125,65,116,0,2582,2122,711,0,10,4366,2621,6534,3554,310,0,1110,0,0,0,0
20170227,133,143400,11,50200,2710,139000,1452,0,195400,0,0,2419,0,0,0,0,149800,0,78000,0,0,103200,195400,195400,724,187400,0,0,0,29400,183600,130400,65,0,143800,11,0,0,195800,195800,0,0,0,0,104,0,0,0,127400,0,123800,152000,189800,131800,45600,500,191000,7455,0,19600,65,161000,195400,0,48,0,34600,0,0,0,0,179400,189800,7455,195400,82400,2839,0,2493,4110,150600,0,260,195400,218,297,0,0,0,7235,0,14880,0,0,195800,2600,5440,4380,12820,4480,195400,1510,0,182600,174800,195400,21128,0,0,0,0,195800,195400,167400,0,104400,135000,27600,17549,0,188800,0,24,195400,135000,184688,59800,24,0,650,0,0,0,101200,195400,0,0,0,0,38,195400,184600,173400,7435,195400,0,0,127600,195800,0,133800,0,7435,0,1958,820,2939,154800,0,195400,190200,189800,0,3154,0,0,114600,72,502,0,0,0,0,0,0,0,0,159800,38000,148,0,0,1958,194,0,0,131800,3154,195400,179600,524,0,119400,0,0,0,0
20170228,104,134400,8,56200,2175,158800,1360,0,215400,0,0,2595,0,0,0,0,138400,0,77800,0,0,94000,215800,215800,648,209600,0,0,0,45000,208400,135800,80,0,169000,8,0,0,215800,208800,0,0,0,0,0,0,0,0,110800,0,147200,159800,189200,135400,42200,1140,214400,8318,0,21400,0,177800,215800,0,0,0,44800,0,0,0,0,175200,215400,8318,214400,56400,2808,0,0,4185,166400,0,0,215400,216,304,0,0,0,8318,0,13560,0,0,215800,6420,7800,3640,12500,2860,205400,1752,0,203200,206400,202200,8680,0,0,0,0,215400,215400,110200,0,123400,167400,21136,15391,0,182600,0,22,215400,150200,71805,58200,13,0,1435,0,0,0,143000,195800,0,0,0,0,0,202600,171200,179200,8338,210600,0,0,122000,215800,0,158400,0,8318,0,2158,919,2993,137200,0,215800,188400,215800,0,3551,0,0,132200,102,530,0,0,0,0,0,0,0,0,192000,27400,140,0,0,2158,195,0,0,124800,3551,210200,199600,160,0,158400,0,0,0,0
20170301,117,128800,8,39800,2330,155800,1520,0,204400,0,0,2480,0,0,0,0,167800,0,74800,0,0,99800,204400,204400,1128,201800,0,0,0,44800,204400,124400,0,0,164200,8,0,0,181400,203400,0,0,0,0,0,0,0,0,132600,0,144600,113800,192400,102400,54200,0,188800,7885,0,18400,210,177800,204400,0,0,0,66400,0,0,0,0,178000,198800,7835,204400,68800,3302,0,0,4195,142000,0,1000,204400,200,275,0,0,0,7235,0,10760,0,0,204400,4920,2880,1100,10780,1800,204400,1638,0,201400,197000,201400,5003,0,0,0,0,204400,201400,128000,0,107200,138400,16068,21488,0,188400,0,18,201000,145600,0,39600,60,0,1425,0,0,0,110000,193200,0,0,0,0,0,195600,192400,176600,7885,196000,0,0,132600,204400,0,149800,0,7835,0,2044,848,3787,148400,0,204400,189800,204400,0,3325,0,0,120600,262,658,0,0,0,0,0,0,0,0,162000,26106,146,0,0,2044,165,0,0,131800,3325,201000,191400,1127,0,100000,0,0,0,0
20170302,104,153600,7,20800,2940,132600,1388,0,213600,0,0,2191,0,0,0,0,150400,0,41600,0,0,100400,214200,214200,1190,203000,0,0,0,29600,206600,122000,40,0,183200,7,0,0,141200,213600,0,0,0,0,0,0,0,0,127800,0,124000,153400,185000,95000,46400,0,196800,8333,0,21400,0,158800,214200,0,0,0,72000,0,0,0,0,173200,193400,8303,214200,53400,3300,0,0,4210,145200,0,740,214200,220,291,0,0,0,7853,0,13500,0,0,214200,3920,5300,2060,11800,2320,208000,1772,0,213600,213600,195200,0,0,0,0,0,213600,213600,116200,0,112400,157800,23890,8252,0,202600,0,28,214200,133800,0,13600,97,0,105,0,0,0,108200,204800,0,0,0,0,0,163800,173000,167200,8333,201600,0,0,88800,214200,0,138200,0,8303,0,2142,787,3897,141200,0,214200,202400,213600,0,3560,0,0,133000,14,724,0,0,0,0,0,0,0,0,167600,43610,134,0,0,2142,175,0,0,138000,3560,190600,201000,140,0,126800,0,0,0,0
20170303,104,131400,10,45800,2650,136400,1380,0,199800,0,0,2219,0,0,0,0,178400,0,54000,0,0,120000,205000,205000,1090,204000,0,0,0,25000,195000,155200,40,0,153600,10,0,0,168800,203000,0,0,0,0,0,0,0,0,114200,0,150600,146200,185600,109400,45200,160,194400,7816,0,10600,0,161600,205000,0,550,0,32200,0,0,0,0,176200,199800,7816,205000,51200,3198,0,0,3755,169200,0,200,205000,200,288,0,0,0,7656,0,10340,0,0,205000,3580,7040,3760,10840,2020,199800,1770,0,200800,200800,192200,9823,0,0,0,0,179974,204000,133200,0,115400,170000,24131,5346,0,190200,0,19,204000,121600,58444,11250,54,0,0,0,0,0,136000,192200,0,0,0,0,0,197000,178000,188000,7866,195400,0,0,128800,205000,0,140000,0,7656,0,2050,812,3782,143600,0,204000,199000,205000,0,3317,0,0,119200,272,504,0,0,0,0,0,0,0,0,183200,18347,116,0,0,2050,178,0,0,184600,3292,204000,193800,242,0,134800,0,0,0,0
20170306,172,28250,0,13500,2840,38650,2560,0,50150,0,0,3938,0,0,0,0,2715,0,20200,0,0,22850,82240,102800,20560,50000,0,0,0,6150,51400,31700,0,0,42850,0,0,0,104500,102800,0,0,0,0,21850,0,0,0,30900,0,36200,38100,43500,27600,17700,810,50100,7902,0,2630,0,46250,51400,120,1760,0,2460,0,0,0,0,47400,51400,7902,102800,28400,1028,0,0,8970,8060,0,1900,205600,226,405,0,0,0,7652,0,14320,0,360,102800,6460,6400,5840,10020,4400,51400,1924,0,94900,50150,51400,168,0,0,0,0,0,51400,3755,0,9020,14620,4720,11285,0,47850,0,0,51400,38650,2000,13048,120,0,0,0,0,0,10520,77680,0,0,0,0,0,82240,76720,73840,8842,94900,0,0,30850,205600,0,34400,0,8102,0,5140,5355,5255,14980,0,102800,51400,51400,0,3456,0,0,38850,162,476,0,0,0,0,0,0,0,0,47100,12700,0,0,0,0,0,0,59,42650,3666,51400,50150,1920,0,30500,0,0,0,0
20170307,144,26100,0,13100,2895,38750,2390,0,50600,0,0,3814,0,473,0,0,2695,0,19850,0,0,34900,82720,103400,19105,50800,0,0,0,9900,51950,38200,8,0,47950,0,0,0,100250,103900,0,0,0,0,16950,0,0,0,28850,0,39250,40700,45950,34900,18650,400,48050,5195,0,650,0,37900,51950,42,1020,0,3030,0,0,0,0,41450,51950,10390,103400,23350,1074,0,0,10160,8340,0,400,207800,220,401,0,0,0,10060,0,12000,0,0,103900,3660,8740,2740,13340,5500,50300,1894,0,101600,48900,48950,24,0,0,0,0,0,51950,2970,0,11180,15540,3960,3758,0,44500,43,0,49700,39950,1848,9726,83,91,1075,0,0,140,10740,81280,126,0,0,0,0,70080,79120,75200,31170,98500,0,0,31800,207800,0,33200,0,15585,0,5195,10390,5141,15060,0,103900,48500,50800,0,10390,0,0,29450,16,468,0,0,0,0,0,0,0,0,40250,11250,0,0,0,0,0,0,43,39300,20780,50800,46300,260,0,28600,0,0,0,0
20170308,145,23750,0,17850,1790,35400,1825,0,53450,0,0,3471,0,666,0,0,2350,0,9350,0,0,29850,86000,107500,217,53450,0,0,0,6450,52900,39300,43,0,47900,0,0,0,124750,107500,0,0,0,0,28800,0,0,0,20650,0,39250,41000,53450,15100,8650,0,52000,5375,0,980,680,43200,53750,0,1154,0,1830,0,0,0,0,48900,52000,10750,106900,17550,3116,0,0,8760,7910,0,680,215000,198,386,0,0,0,10750,0,13580,0,0,107500,3120,8920,1000,11800,1280,51600,1868,0,106900,52300,52200,268,0,0,0,0,0,53750,3735,0,11320,15520,2780,2131,0,53750,48,0,53450,43700,1914,14400,99,102,245,0,0,155,12400,82720,147,0,0,0,0,80320,78400,73920,32250,107500,0,0,23700,215000,0,36150,0,16125,0,5375,10750,5382,14480,0,106900,49600,53750,0,10750,0,0,32400,326,400,0,0,0,0,0,0,0,0,40100,2700,0,0,0,0,0,0,48,41850,21500,53750,52200,0,0,24350,0,0,0,0
