日期,钻石(细支荷花),钻石(软绿),钻石(荷花),中南海(硬酷爽风尚),中南海(特高),中南海(软蓝色时光),中南海(软精品),中南海(京韵细支烤烟),中南海(金8mg),中南海(典8),中南海(5mg细支),中华(硬),中华(双中支),中华(软),中华(金中支),真龙(美人香草),真龙(凌云),真龙(锦绣),长城(醇雅奶香),长城(醇雅薄荷),长白山(迎春中支),长白山(神韵),长白山(软红),长白山(红),长白山(777),云烟(紫),云烟(小熊猫家园),云烟(细支珍品),云烟(细支大重九),云烟(神秘花园),云烟(软紫),云烟(软珍品),云烟(软大重九),玉溪(中支和谐),玉溪(硬),玉溪(细支清香世家),玉溪(细支初心),玉溪(细支阿诗玛),玉溪(软红人民大会堂),玉溪(软),玉溪(高配版),玉溪(初心),玉溪(108),王冠(原味9号塑嘴十支),王冠(原味1号),王冠(塑2支全叶卷),王冠(梅兰竹菊),万宝路(软红2.0),万宝路(软红),土楼(1575),泰山(心悦),泰山(宏图),泰山(红将军),苏烟(五星红杉树),苏烟(软金砂),苏烟(沉香),双喜(软国际),石狮(平安),三沙(细支),人民大会堂(缘香),人民大会堂(御廷兰香),人民大会堂(硬红细支),人民大会堂(硬红),人民大会堂(太和),人民大会堂(兰香细支),人民大会堂(红玫瑰细支),人民大会堂(古瓷细支),人民大会堂(古瓷8mg),人民大会堂(大生产振兴),七匹狼(金砖中支),七匹狼(金砖时代),七匹狼(金砂),七匹狼(金),七匹狼(豪情),七匹狼(白),南京(雨花石),南京(炫赫门),南京(细支九五),南京(十二钗中式混合型),南京(十二钗烤烟),南京(十二钗薄荷),南京(软九五),南京(九五),南京(红),牡丹(软蓝),牡丹(软),牡丹(金细支),牡丹(金短支),庐山(精品),庐山(黄精品),龙烟(呈祥),利群(长嘴),利群(夜西湖),利群(休闲),利群(新版),利群(西子阳光),利群(西湖恋),利群(软长嘴),利群(软蓝),利群(江南忆),兰州(硬精品),金圣(硬滕王阁),金圣(滕王阁紫光),金桥(软混),娇子(时代阳光),娇子(X),将军(战神),建牌(薄荷中空4),黄山(中国画细支),黄山(硬记忆),黄山(印象一品),黄山(新一品),黄山(软一品),黄山(记忆),黄山(徽商新概念细支),黄山(红方印细支),黄山(大壹品),黄山(大红方印),黄金叶(炫尚),黄金叶(小目标),黄金叶(喜满堂),黄金叶(天叶),黄金叶(天香细支),黄金叶(金满堂),黄金叶(爱尚),黄鹤楼(硬银紫),黄鹤楼(硬雅韵),黄鹤楼(硬峡谷柔情),黄鹤楼(硬峡谷情细支),黄鹤楼(硬峡谷情),黄鹤楼(硬天下胜景),黄鹤楼(硬奇景),黄鹤楼(硬平安),黄鹤楼(硬南洋叁号),黄鹤楼(硬金砂),黄鹤楼(硬1916),黄鹤楼(雪之景9号),黄鹤楼(雪之景5号),黄鹤楼(雪之景3号),黄鹤楼(雪之景2号),黄鹤楼(天下名楼),黄鹤楼(软蓝),黄鹤楼(软鸿运),黄果树(长征),红塔山(硬经典100),红塔山(硬传奇),红塔山(新时代),红塔山(细支传奇),红塔山(软经典),红双喜(硬上海),红双喜(软),红双喜(南洋经典),红旗渠(雪茄),红旗渠(芒果),红梅(软顺),红梅(软黄),红金龙(硬蓝爱你),红金龙(硬爱你爆珠),红金龙(硬爱你),红河(硬),红河(小熊猫世纪风),红河(软88),好猫(金丝猴),哈德门(精品),哈德门(金典),贵烟(硬小国酒香),贵烟(新贵),贵烟(小国酒香),贵烟(跨越),贵烟(金百合),贵烟(国酒香30),贵烟(萃),芙蓉王(硬细支),芙蓉王(硬闪带细支),芙蓉王(硬领航),芙蓉王(硬蓝新版),芙蓉王(硬蓝细支),芙蓉王(硬),芙蓉王(蓝),凤凰(细支),钓鱼台(中支),大前门(硬),大前门(软),大前门(短支),白沙(硬新精品二代),白沙(硬细支和天下),白沙(硬天天向上细支),白沙(软),白沙(绿和),白沙(精品二代),白沙(和天下),爱喜(幻变),555金　锐,555(星空细支),555(冰炫),云烟(细支云龙),雄狮(硬),七匹狼(蓝),黄果树(软),云烟(红),黄果树(长征红星照耀),庐山(硬),白沙(硬),红金龙(硬晓楼银),黄山(硬一品),红旗渠(软红),钻石(细支尚风),七匹狼(纯境),黄山(中国松),红塔山(硬欣经典),双喜(花悦),万宝路(硬冰爵),黄金叶(软大金圆),利群(软红长嘴),黄山(大黄山),七匹狼(16支纯香),贵烟(多彩),贵烟(甜乡洞藏),都宝(纯正9号),黄鹤楼(硬嘉禧缘),泰山(望岳),金圣(庐山),人民大会堂(红星),兰州(16支吉祥),泰山(青秀),都宝(新),红金龙(硬虹之彩),黄金叶(黄金眼),黄鹤楼(硬万年红),红双喜(6mg),黄金叶(鸿运),钻石(时尚),黄山(小红方印),黄金叶(百年浓香),黄鹤楼(硬珍品),芙蓉王(软蓝),红塔山(传奇),黄鹤楼(硬雪之景),黄鹤楼(软雪之景),七匹狼(君如意),王冠(塑10支),红金龙(晓楼),双喜(邮喜),兰州(桥),爱喜(薄荷),玉溪(软尚善),人民大会堂(国典1959),玉溪(人民大会堂本香),建牌(HD银4),王冠(原味9号),利群(硬),黄鹤楼(硬满天星),娇子(宽窄如意),娇子(宽窄自在),龙凤呈祥(花开富贵),泰山(红将二代),玉溪(中支阿诗玛)
20171206,15,50,15,0,32,76,32,0,792,138,0,111,30,109,0,15,95,22,0,0,0,0,675,0,0,486,0,94,0,42,546,108,65,0,356,135,70,99,458,321,0,55,79,0,0,0,0,36,0,0,223,135,411,0,0,0,0,1433,37,0,5,662,2474,22,19,0,30,0,0,0,0,217,604,1441,1986,119,129,16,0,267,55,16,9,15,36,330,0,0,789,0,0,174,0,30,597,92,315,163,71,0,4,78,131,0,323,392,0,125,188,0,0,0,1352,90,0,214,120,9,0,0,396,22,15,575,212,213,0,22,15,22,53,29,0,0,259,22,0,0,0,0,389,277,212,3833,606,0,0,0,4722,30,140,0,1297,0,0,5401,616,316,0,1168,452,1035,0,328,0,0,77,0,214,0,15,0,37,0,0,0,0,269,0,59,0,215,0,0,357,25,55,2698,663,0,0,0,65,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20171207,3,69,3,0,41,75,31,0,765,135,0,72,0,74,0,10,100,33,0,0,0,0,690,0,0,371,0,51,0,16,588,127,23,0,326,82,30,41,428,243,0,43,49,0,0,0,0,59,0,0,156,154,495,0,0,0,0,1633,20,0,2,526,2434,6,7,0,16,0,0,0,0,255,717,1552,1842,68,96,0,0,216,35,0,2,3,18,283,0,0,1015,0,0,147,0,13,522,47,186,95,68,0,1,116,111,0,304,468,0,67,158,0,0,0,1814,114,0,137,99,9,0,0,465,11,3,581,158,179,0,11,3,11,20,20,0,0,216,11,0,0,0,0,358,277,182,4337,617,0,0,0,4339,28,159,0,1291,0,0,6351,541,294,0,1339,418,1116,0,2,0,0,72,0,133,0,3,0,20,0,0,0,0,246,0,42,0,286,0,0,440,9,47,3093,803,0,0,0,46,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20171208,8,69,8,0,32,71,18,0,668,128,0,59,10,58,0,13,84,30,0,0,0,0,650,0,0,322,0,66,0,7,440,117,34,0,231,42,35,45,334,226,0,52,46,0,0,0,0,48,0,0,193,122,387,0,0,0,0,1492,15,0,5,492,2048,4,10,0,34,0,0,0,0,256,636,1289,2133,81,69,12,0,228,34,12,7,8,28,264,0,0,820,0,0,123,0,18,493,76,309,119,64,0,0,89,130,0,256,415,0,55,142,0,0,0,1397,104,0,136,117,18,0,0,452,14,7,487,171,224,0,14,7,14,30,21,0,0,193,13,0,0,0,0,67,244,185,3779,514,0,0,0,4285,22,162,0,1362,0,0,5555,530,279,0,1407,390,853,0,1000,0,0,67,0,146,0,7,0,19,0,0,0,0,250,0,31,0,257,0,0,340,9,33,2612,607,0,0,0,76,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20171211,7,43,7,0,39,56,12,0,489,106,0,80,20,77,0,15,94,17,0,0,0,0,661,828,97,404,0,37,0,14,289,91,32,0,174,84,41,55,246,755,0,47,47,0,0,0,0,40,0,0,144,101,251,151,64,19,829,1142,16,0,2,551,1644,4,33,0,29,0,0,0,0,169,475,1092,1737,177,4889,0,0,269,38,6,5,6,19,328,0,0,459,0,0,115,0,16,3321,72,0,125,55,0,1,79,144,0,240,273,0,48,155,0,0,0,968,71,0,103,64,12,0,0,298,7,38,388,145,11,21,18,5,9,38,0,0,0,199,17,0,0,0,0,0,223,152,2853,505,0,0,0,3771,8,89,0,863,0,1877,4501,0,31,0,771,288,627,0,2304,0,0,59,0,175,0,19,0,40,0,0,10,0,184,0,38,0,232,0,0,245,0,44,2596,429,0,39,0,40,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20171212,7,32,7,0,40,53,16,0,554,106,0,75,10,70,0,6,86,17,0,0,0,0,633,821,97,440,0,24,0,5,301,66,32,0,191,67,32,40,226,667,0,24,47,0,0,0,0,34,0,0,127,88,307,98,38,14,864,1010,22,0,0,511,1700,0,8,0,15,0,0,0,0,154,448,1014,1528,123,4755,0,0,240,37,8,3,7,14,292,0,0,506,0,0,93,0,19,3161,29,0,92,43,0,0,62,96,0,199,256,0,32,135,0,0,0,964,65,0,99,71,9,0,0,290,7,37,385,109,4,18,13,7,9,24,0,0,0,169,13,0,0,0,0,0,218,141,2801,457,0,0,0,3804,12,103,0,782,0,1942,4681,0,29,0,861,295,723,0,2458,0,0,39,0,141,0,18,0,24,0,0,2,0,144,0,36,0,289,0,0,236,0,36,2605,385,0,37,0,25,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20171213,15,51,15,0,29,81,46,0,789,135,0,113,30,111,0,20,118,37,0,0,0,0,2688,4321,923,586,0,102,0,37,473,128,66,0,265,116,66,95,499,1601,0,57,77,0,0,0,0,42,0,0,218,162,408,133,91,23,1007,1397,40,0,8,744,2351,12,21,0,28,0,0,0,0,280,643,1443,1548,225,5134,0,0,307,51,16,7,15,45,342,0,0,881,0,0,185,0,30,3631,97,0,164,64,0,10,102,185,0,334,396,0,78,215,0,0,0,1644,117,0,190,129,18,0,0,438,15,64,586,194,12,40,22,14,22,44,0,0,0,235,21,0,0,0,0,0,147,195,3913,737,0,0,0,4479,31,156,0,1340,0,2003,5336,0,43,0,1266,473,997,0,2457,0,0,83,0,256,0,32,0,145,0,0,14,0,220,0,57,0,194,0,0,396,0,55,2769,675,0,65,0,50,0,0,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20171214,3,40,3,0,38,60,26,0,710,114,0,77,0,75,0,10,88,36,0,0,0,0,2808,5943,908,448,0,49,0,21,415,80,26,0,144,64,37,42,430,1481,0,32,56,0,0,0,0,29,0,0,133,143,527,113,30,8,1036,2070,16,0,2,619,1989,7,6,0,12,0,0,0,0,221,564,1556,1534,129,4730,0,0,220,40,0,2,3,14,303,0,0,964,0,0,130,0,13,3354,42,0,117,41,0,0,107,125,0,304,336,0,47,152,0,0,0,1621,84,0,94,78,12,0,0,392,3,31,504,134,12,18,11,3,11,30,0,0,0,179,11,0,0,0,0,0,0,149,4464,630,0,0,0,4781,31,116,0,1311,0,5692,5914,702,36,0,1106,405,873,0,9414,0,0,86,0,149,0,11,0,110,0,0,0,0,165,0,47,0,238,0,0,363,0,44,6041,623,0,32,0,32,0,0,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20171215,8,35,7,0,26,51,18,0,568,102,0,63,10,61,0,11,68,25,0,0,0,0,2378,4890,895,328,0,59,0,23,260,70,36,0,143,41,29,28,494,1255,0,38,44,0,0,0,0,29,0,0,128,70,281,5,39,16,1015,1292,17,0,0,22,1720,2,11,0,16,0,0,0,0,166,371,695,1148,155,4374,0,0,211,28,12,8,8,18,257,0,0,561,0,0,131,0,20,2794,67,0,121,37,0,0,62,87,0,195,279,0,33,131,0,0,0,952,87,0,113,75,21,0,0,302,7,38,367,126,4,23,14,7,14,40,0,0,0,139,14,0,0,0,0,0,0,133,2906,463,0,0,0,3768,17,83,0,904,0,5343,4057,3,22,0,748,291,659,0,8914,0,0,47,0,162,0,19,0,87,0,0,12,0,164,0,33,0,261,0,0,253,0,30,4386,442,0,41,0,31,0,0,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20171218,0,58,0,0,36,75,25,0,774,114,0,0,0,0,0,0,125,33,0,0,0,0,2956,6892,622,412,0,36,0,0,340,117,0,0,0,63,63,58,353,566,0,52,43,0,0,0,0,34,0,0,232,130,386,0,0,0,1329,1124,0,0,1,329,1248,6,28,0,43,0,0,0,0,187,464,927,1551,0,1041,0,0,0,0,0,0,7,0,315,0,0,766,0,0,0,0,0,754,0,0,0,0,0,1240,88,176,0,298,351,0,53,238,0,0,9508,1121,94,0,0,99,28,0,0,374,0,0,454,189,14,0,0,0,0,0,0,0,0,216,0,0,0,0,0,0,0,0,3295,538,0,0,0,4562,16,103,0,841,0,10478,5181,0,40,0,2010,931,761,0,9088,0,0,60,0,0,0,0,0,51,0,0,4,0,164,0,0,0,48,0,0,332,0,53,7948,522,0,0,0,69,0,0,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20171219,0,52,0,0,40,78,34,0,945,106,0,0,6,0,0,12,112,19,0,0,0,0,2623,6737,599,492,0,17,0,0,377,84,0,0,0,53,26,47,277,563,0,47,33,0,1,0,0,32,0,0,205,151,360,0,0,0,1420,1432,16,0,1,294,1258,4,10,0,30,0,0,0,0,175,615,1155,1525,0,1015,0,0,0,0,0,0,0,0,0,0,0,775,0,0,0,0,0,713,0,0,0,0,0,1315,121,150,0,316,404,0,35,275,0,0,9600,1226,104,0,0,104,10,0,0,438,0,0,436,181,15,0,0,0,0,18,21,0,0,185,0,0,0,0,0,0,0,0,3530,540,0,0,0,4983,19,123,0,953,0,10293,5979,0,63,0,2588,1165,793,0,8822,0,0,54,0,0,0,0,0,52,0,0,8,0,116,0,0,0,36,0,0,348,0,48,7839,656,0,0,0,31,0,0,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20171220,0,78,0,0,34,95,44,0,977,120,0,0,18,0,0,16,109,32,0,0,0,0,2195,5121,551,543,0,51,0,0,425,123,0,0,0,77,60,91,504,531,0,64,70,1,11,0,0,69,0,0,262,125,337,0,0,0,1442,1352,35,0,7,332,1416,18,40,0,38,0,0,0,0,219,536,1178,1328,0,1012,0,0,0,0,0,0,0,0,0,0,0,689,0,0,0,0,0,750,0,0,0,0,0,1496,98,190,0,368,423,0,58,249,0,0,9740,1341,122,0,0,111,31,0,0,398,0,0,520,213,22,0,0,0,0,25,28,0,0,229,0,0,0,0,0,0,0,0,3312,646,0,0,0,4488,29,109,0,898,0,10717,5909,0,86,0,3379,1699,821,0,5523,0,0,93,0,0,0,0,0,83,0,0,18,0,157,0,0,0,26,0,0,352,0,64,8045,543,0,0,0,104,0,0,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20171221,0,38,0,0,22,47,23,0,721,87,0,0,0,0,0,16,106,34,0,0,0,0,1871,5124,493,369,0,24,0,0,365,83,0,0,0,54,35,28,336,480,0,38,42,2,15,0,0,40,0,0,177,107,452,0,0,0,1527,1633,16,0,1,307,1419,5,18,0,30,0,0,0,0,153,545,1219,1173,0,1037,0,0,0,0,0,0,0,0,0,0,0,915,0,0,0,0,0,791,0,0,0,0,0,1294,76,139,0,304,352,0,47,141,0,0,11020,1279,106,0,0,51,13,0,0,309,0,0,443,161,14,0,0,0,0,18,21,0,0,80,0,0,0,0,0,0,0,0,3521,517,0,0,0,4820,19,103,0,991,0,11833,6419,0,12,0,2859,1351,751,0,20,0,0,67,0,0,0,0,0,48,0,0,0,0,130,0,0,0,48,0,0,274,0,42,7577,453,0,0,0,73,0,0,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20171222,0,24,0,0,22,48,17,0,572,75,0,0,6,0,0,8,70,17,0,0,0,0,1361,3226,450,291,0,23,0,0,240,74,0,0,0,37,28,41,308,410,0,32,42,0,2,0,0,43,0,0,136,84,214,0,0,0,1195,981,12,0,4,266,1104,6,20,0,19,0,0,0,0,111,349,552,1165,0,933,0,0,0,0,0,0,0,0,0,0,0,511,0,0,0,0,0,630,0,0,0,0,0,921,56,139,0,194,257,0,26,160,0,0,7703,757,66,0,0,88,21,0,0,319,0,0,317,97,11,0,0,0,0,19,21,0,0,0,0,0,0,0,0,0,0,0,2399,345,0,0,0,3534,13,94,0,726,0,9425,4991,0,0,0,2480,1171,583,0,0,0,0,46,0,0,0,0,0,41,0,0,10,0,103,0,0,0,41,0,0,202,0,27,3158,373,0,0,0,45,0,0,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20171225,26,61,27,0,44,114,30,0,614,134,0,554,20,412,0,24,195,30,0,0,0,0,620,764,0,389,0,71,0,30,547,127,31,0,287,140,64,67,325,1967,0,63,48,0,0,0,0,66,0,0,311,199,427,0,0,10,431,1573,21,0,0,0,629,0,0,0,0,0,0,0,0,298,700,1263,2072,116,1992,0,0,310,66,6,9,0,6,302,0,0,972,0,0,10,0,14,1408,77,161,107,98,0,331,142,234,0,324,487,0,43,377,0,0,4714,1526,128,0,326,120,43,0,0,510,24,23,585,253,0,0,7,0,0,42,44,0,0,0,14,0,0,0,0,0,0,0,3772,543,0,0,0,4255,32,79,0,1345,0,0,3721,0,0,0,2396,791,1035,0,0,0,0,109,0,201,0,23,0,58,0,0,4,0,245,0,122,0,0,0,103,384,34,65,0,684,0,44,0,88,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20171226,21,60,21,0,43,77,35,0,663,104,0,136,10,66,0,24,122,31,0,0,0,0,578,4520,0,399,0,41,0,37,428,114,0,0,0,110,30,51,359,0,0,58,37,0,0,0,0,63,0,0,239,156,331,0,0,7,377,1461,17,0,0,0,645,0,0,0,0,0,0,0,0,167,576,967,1526,0,1934,0,0,0,0,0,0,1416,4,1261,0,0,708,0,0,12,0,20,1382,38,92,66,88,0,317,104,164,0,237,420,0,45,310,0,0,5368,1271,119,0,225,89,19,0,0,414,0,20,492,228,0,0,7,0,0,44,42,0,0,0,0,0,0,0,0,0,0,0,3769,487,0,0,0,4554,9,0,0,1030,0,130,3630,0,0,0,2219,686,958,0,0,0,0,54,0,123,0,0,0,55,0,0,11,0,261,0,106,0,1584,0,104,371,14,55,0,532,0,38,0,69,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20171227,38,70,38,0,37,78,45,0,696,145,0,0,30,0,0,32,176,47,0,0,0,0,557,4410,0,396,0,94,0,89,511,146,0,0,0,192,74,91,1003,0,0,76,65,0,0,0,0,67,0,0,280,137,361,0,0,10,445,1732,30,0,0,0,0,0,0,0,0,0,0,0,0,230,619,1491,1422,0,2057,0,0,0,0,0,0,1657,23,1449,0,0,918,0,0,27,0,28,1541,99,137,98,114,0,358,89,271,0,290,437,0,59,320,0,0,5602,1551,134,0,373,100,39,0,0,484,0,37,557,292,0,0,15,0,0,64,56,0,0,0,0,0,0,0,0,0,0,0,4045,528,0,0,0,4890,30,0,0,1318,0,81,3598,0,0,0,2582,971,1034,0,0,0,0,78,0,234,0,0,0,80,0,0,21,0,294,0,218,0,1777,0,137,385,38,69,0,635,0,63,0,102,0,0,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20171228,0,50,0,0,39,64,25,0,581,106,0,0,0,0,0,19,143,29,0,0,0,0,495,3536,0,350,0,45,0,28,387,106,0,0,0,70,37,46,717,0,0,37,39,0,0,0,0,44,0,0,165,150,439,0,0,0,420,1393,13,0,0,0,0,0,0,0,0,0,0,0,0,204,539,1095,1185,0,1936,0,0,0,0,0,0,1583,1,1388,0,0,815,0,0,5,0,0,1390,40,82,0,63,0,359,98,173,0,302,433,0,39,222,0,0,5563,1264,103,0,188,78,16,0,0,422,0,0,499,197,0,0,3,0,0,34,40,0,0,0,0,0,0,0,0,0,0,0,3058,476,0,0,0,3923,22,0,0,871,0,75,3278,0,0,0,1701,823,816,0,0,0,0,70,0,103,0,0,0,47,0,0,0,0,208,0,0,0,1715,0,105,364,6,49,0,583,0,0,0,65,0,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20171229,0,48,0,0,30,48,27,0,551,109,0,0,10,0,0,15,108,19,0,0,0,0,472,3632,160,279,0,59,0,36,317,84,0,0,0,117,37,41,729,0,0,45,39,0,0,0,0,50,0,0,0,108,300,0,0,0,380,1424,14,0,0,0,0,0,0,0,0,0,0,0,0,175,542,883,1189,0,1850,0,0,0,0,0,0,1501,0,1267,0,0,720,0,0,12,0,0,1224,59,80,0,58,0,309,100,183,0,202,436,0,35,261,0,0,4600,1130,103,0,177,87,18,0,0,372,0,0,420,187,0,0,7,0,0,40,42,0,0,0,0,0,0,0,0,0,0,0,3159,432,0,0,0,3574,23,0,0,1125,0,162,1181,0,0,0,2347,0,785,0,0,0,0,50,0,146,0,0,0,47,0,0,0,0,206,0,0,0,3982,0,87,347,14,31,2,519,0,0,0,46,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180101,1530,207,1114,0,93,198,51,0,2012,194,0,3733,71,3685,0,46,622,131,123,0,0,0,5555,6167,0,1241,0,246,0,56,1076,268,432,0,777,230,281,189,1035,5408,0,148,412,24,0,0,0,92,0,0,0,332,876,0,0,10,1283,0,136,0,0,3105,6407,20,31,0,88,0,0,0,0,446,1718,0,4390,1126,28985,0,0,1658,1314,18,64,959,57,842,0,0,0,0,0,297,0,34,9424,116,118,83,245,0,1410,200,0,0,960,929,6,93,545,0,0,0,2835,254,0,342,404,51,0,0,914,755,899,1633,593,828,611,1431,216,270,254,309,269,0,1134,396,0,16,55,108,4483,2053,1048,0,1352,0,0,0,8305,101,0,0,0,0,0,0,21918,3108,0,4308,0,2317,0,0,0,0,236,0,440,0,202,0,782,0,0,66,0,670,0,309,0,0,0,287,908,30,1380,0,1741,0,60,0,123,0,0,3989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180102,647,127,493,0,66,122,37,0,1404,0,0,1450,32,1364,0,37,397,64,74,0,0,0,3351,3565,1362,1001,0,139,0,42,747,166,152,0,708,119,135,102,436,3864,0,78,126,3,0,0,0,49,0,0,0,204,686,54,18,10,0,0,54,0,0,1749,4057,0,9,0,52,0,0,0,0,349,1138,0,2816,247,0,0,0,724,835,8,14,425,40,386,0,0,0,0,0,131,0,5,5817,33,81,22,170,0,0,148,0,0,628,670,2,68,391,0,0,0,1917,143,0,251,225,22,0,0,751,339,387,1123,446,498,422,771,120,100,123,150,115,0,796,143,0,6,23,62,2476,1066,718,0,954,0,0,0,5291,33,0,0,0,0,0,0,12046,642,0,2911,0,1614,0,0,0,0,163,0,224,0,86,0,428,0,0,44,0,422,0,120,0,0,0,123,562,14,755,0,1074,0,31,0,86,0,0,2110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180103,1131,171,745,0,43,106,50,0,1311,0,0,1,63,1965,0,38,382,90,65,0,0,0,2865,3222,2898,855,0,193,0,67,713,163,363,0,562,161,205,198,772,3750,0,89,205,8,0,0,0,56,0,0,0,143,582,121,106,20,0,0,116,0,5,1910,4015,24,39,0,43,0,0,0,0,328,957,0,2502,1206,20576,0,0,2263,866,16,72,600,55,546,0,0,0,0,0,122,0,37,5583,146,105,110,128,0,0,133,0,0,664,517,3,29,337,0,0,0,1772,116,0,280,219,10,0,0,605,539,677,1132,389,477,981,1012,245,210,183,217,218,0,772,281,0,7,20,73,2565,1113,556,0,868,0,0,0,4610,70,0,0,0,0,0,0,11702,0,0,2479,0,1445,0,0,0,0,158,0,410,0,159,0,539,0,0,46,0,292,0,156,0,0,0,216,487,28,829,0,1025,0,61,0,78,0,0,2245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
